"","DATE","SUB_ICB_CODE","SUB_ICB_ONS_CODE","ICB","LA_CODE","PATIENT_TYPE","DENTAL_TREATMENT_BAND","COT","UDA","GROUP","POP","COTPer1000","UDAPer1000"
"226",2018-06-30,"04H","E38000109",NA,"E10000024","Non-paying adult","Band 1",1174,1174,"Adult",NA,NA,NA
"227",2018-06-30,"04H","E38000109",NA,"E10000024","Non-paying adult","Band 2",721,2163,"Adult",NA,NA,NA
"228",2018-06-30,"04H","E38000109",NA,"E10000024","Non-paying adult","Band 3",196,2352,"Adult",NA,NA,NA
"229",2018-06-30,"04H","E38000109",NA,"E10000024","Non-paying adult","Free - Arrest of Bleeding",0,0,"Adult",NA,NA,NA
"230",2018-06-30,"04H","E38000109",NA,"E10000024","Non-paying adult","Free - Bridge Repairs",0,0,"Adult",NA,NA,NA
"231",2018-06-30,"04H","E38000109",NA,"E10000024","Non-paying adult","Free - Denture Repair",0,0,"Adult",NA,NA,NA
"232",2018-06-30,"04H","E38000109",NA,"E10000024","Non-paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
"233",2018-06-30,"04H","E38000109",NA,"E10000024","Non-paying adult","Free - Removal of sutures",0,0,"Adult",NA,NA,NA
"234",2018-06-30,"04H","E38000109",NA,"E10000024","Non-paying adult","Urgent/Occasional",263,315.6,"Adult",NA,NA,NA
"235",2018-06-30,"04H","E38000109",NA,"E10000024","Paying adult","Band 1",7573,7573,"Adult",NA,NA,NA
"236",2018-06-30,"04H","E38000109",NA,"E10000024","Paying adult","Band 2",2677,8031,"Adult",NA,NA,NA
"237",2018-06-30,"04H","E38000109",NA,"E10000024","Paying adult","Band 3",321,3852,"Adult",NA,NA,NA
"238",2018-06-30,"04H","E38000109",NA,"E10000024","Paying adult","Free - Arrest of Bleeding",0,0,"Adult",NA,NA,NA
"239",2018-06-30,"04H","E38000109",NA,"E10000024","Paying adult","Free - Bridge Repairs",0,0,"Adult",NA,NA,NA
"240",2018-06-30,"04H","E38000109",NA,"E10000024","Paying adult","Free - Denture Repair",48,48,"Adult",NA,NA,NA
"241",2018-06-30,"04H","E38000109",NA,"E10000024","Paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
"242",2018-06-30,"04H","E38000109",NA,"E10000024","Paying adult","Free - Removal of sutures",0,0,"Adult",NA,NA,NA
"243",2018-06-30,"04H","E38000109",NA,"E10000024","Paying adult","Urgent/Occasional",856,1027.2,"Adult",NA,NA,NA
"244",2018-06-30,"04K","E38000132",NA,"E06000018","Child","Band 1",11388,11388,"Child",NA,NA,NA
"245",2018-06-30,"04K","E38000132",NA,"E06000018","Child","Band 2",4955,14865,"Child",NA,NA,NA
"246",2018-06-30,"04K","E38000132",NA,"E06000018","Child","Band 3",111,1332,"Child",NA,NA,NA
"247",2018-06-30,"04K","E38000132",NA,"E06000018","Child","Free - Arrest of Bleeding",0,0,"Child",NA,NA,NA
"248",2018-06-30,"04K","E38000132",NA,"E06000018","Child","Free - Bridge Repairs",0,0,"Child",NA,NA,NA
"249",2018-06-30,"04K","E38000132",NA,"E06000018","Child","Free - Denture Repair",0,0,"Child",NA,NA,NA
"250",2018-06-30,"04K","E38000132",NA,"E06000018","Child","Free - Prescription Issue",0,0,"Child",NA,NA,NA
"251",2018-06-30,"04K","E38000132",NA,"E06000018","Child","Free - Removal of sutures",0,0,"Child",NA,NA,NA
"252",2018-06-30,"04K","E38000132",NA,"E06000018","Child","Urgent/Occasional",689,826.8,"Child",NA,NA,NA
"253",2018-06-30,"04K","E38000132",NA,"E06000018","Non-paying adult","Band 1",4705,4705,"Adult",NA,NA,NA
"254",2018-06-30,"04K","E38000132",NA,"E06000018","Non-paying adult","Band 2",6427,19281,"Adult",NA,NA,NA
"255",2018-06-30,"04K","E38000132",NA,"E06000018","Non-paying adult","Band 3",2110,25320,"Adult",NA,NA,NA
"256",2018-06-30,"04K","E38000132",NA,"E06000018","Non-paying adult","Free - Arrest of Bleeding",0,0,"Adult",NA,NA,NA
"257",2018-06-30,"04K","E38000132",NA,"E06000018","Non-paying adult","Free - Bridge Repairs",0,0,"Adult",NA,NA,NA
"258",2018-06-30,"04K","E38000132",NA,"E06000018","Non-paying adult","Free - Denture Repair",0,0,"Adult",NA,NA,NA
"259",2018-06-30,"04K","E38000132",NA,"E06000018","Non-paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
"260",2018-06-30,"04K","E38000132",NA,"E06000018","Non-paying adult","Free - Removal of sutures",0,0,"Adult",NA,NA,NA
"261",2018-06-30,"04K","E38000132",NA,"E06000018","Non-paying adult","Urgent/Occasional",1970,2364,"Adult",NA,NA,NA
"262",2018-06-30,"04K","E38000132",NA,"E06000018","Paying adult","Band 1",17199,17199,"Adult",NA,NA,NA
"263",2018-06-30,"04K","E38000132",NA,"E06000018","Paying adult","Band 2",8885,26655,"Adult",NA,NA,NA
"264",2018-06-30,"04K","E38000132",NA,"E06000018","Paying adult","Band 3",1219,14628,"Adult",NA,NA,NA
"265",2018-06-30,"04K","E38000132",NA,"E06000018","Paying adult","Free - Arrest of Bleeding",1,1.2,"Adult",NA,NA,NA
"266",2018-06-30,"04K","E38000132",NA,"E06000018","Paying adult","Free - Bridge Repairs",4,4.8,"Adult",NA,NA,NA
"267",2018-06-30,"04K","E38000132",NA,"E06000018","Paying adult","Free - Denture Repair",155,155,"Adult",NA,NA,NA
"268",2018-06-30,"04K","E38000132",NA,"E06000018","Paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
"269",2018-06-30,"04K","E38000132",NA,"E06000018","Paying adult","Free - Removal of sutures",5,5,"Adult",NA,NA,NA
"270",2018-06-30,"04K","E38000132",NA,"E06000018","Paying adult","Urgent/Occasional",2521,3025.2,"Adult",NA,NA,NA
"271",2018-06-30,"04L","E38000133",NA,"E10000024","Child","Band 1",6918,6918,"Child",NA,NA,NA
"272",2018-06-30,"04L","E38000133",NA,"E10000024","Child","Band 2",1428,4284,"Child",NA,NA,NA
"273",2018-06-30,"04L","E38000133",NA,"E10000024","Child","Band 3",24,288,"Child",NA,NA,NA
"274",2018-06-30,"04L","E38000133",NA,"E10000024","Child","Free - Arrest of Bleeding",0,0,"Child",NA,NA,NA
"275",2018-06-30,"04L","E38000133",NA,"E10000024","Child","Free - Bridge Repairs",0,0,"Child",NA,NA,NA
"276",2018-06-30,"04L","E38000133",NA,"E10000024","Child","Free - Denture Repair",0,0,"Child",NA,NA,NA
"277",2018-06-30,"04L","E38000133",NA,"E10000024","Child","Free - Prescription Issue",0,0,"Child",NA,NA,NA
"278",2018-06-30,"04L","E38000133",NA,"E10000024","Child","Free - Removal of sutures",0,0,"Child",NA,NA,NA
"279",2018-06-30,"04L","E38000133",NA,"E10000024","Child","Urgent/Occasional",225,270,"Child",NA,NA,NA
"280",2018-06-30,"04L","E38000133",NA,"E10000024","Non-paying adult","Band 1",2382,2382,"Adult",NA,NA,NA
"281",2018-06-30,"04L","E38000133",NA,"E10000024","Non-paying adult","Band 2",1449,4347,"Adult",NA,NA,NA
"282",2018-06-30,"04L","E38000133",NA,"E10000024","Non-paying adult","Band 3",565,6780,"Adult",NA,NA,NA
"283",2018-06-30,"04L","E38000133",NA,"E10000024","Non-paying adult","Free - Arrest of Bleeding",0,0,"Adult",NA,NA,NA
"284",2018-06-30,"04L","E38000133",NA,"E10000024","Non-paying adult","Free - Bridge Repairs",0,0,"Adult",NA,NA,NA
"285",2018-06-30,"04L","E38000133",NA,"E10000024","Non-paying adult","Free - Denture Repair",0,0,"Adult",NA,NA,NA
"286",2018-06-30,"04L","E38000133",NA,"E10000024","Non-paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
"287",2018-06-30,"04L","E38000133",NA,"E10000024","Non-paying adult","Free - Removal of sutures",0,0,"Adult",NA,NA,NA
"288",2018-06-30,"04L","E38000133",NA,"E10000024","Non-paying adult","Urgent/Occasional",424,508.8,"Adult",NA,NA,NA
"289",2018-06-30,"04L","E38000133",NA,"E10000024","Paying adult","Band 1",13915,13915,"Adult",NA,NA,NA
"290",2018-06-30,"04L","E38000133",NA,"E10000024","Paying adult","Band 2",5098,15294,"Adult",NA,NA,NA
"291",2018-06-30,"04L","E38000133",NA,"E10000024","Paying adult","Band 3",731,8772,"Adult",NA,NA,NA
"292",2018-06-30,"04L","E38000133",NA,"E10000024","Paying adult","Free - Arrest of Bleeding",0,0,"Adult",NA,NA,NA
"293",2018-06-30,"04L","E38000133",NA,"E10000024","Paying adult","Free - Bridge Repairs",1,1.2,"Adult",NA,NA,NA
"294",2018-06-30,"04L","E38000133",NA,"E10000024","Paying adult","Free - Denture Repair",73,73,"Adult",NA,NA,NA
"295",2018-06-30,"04L","E38000133",NA,"E10000024","Paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
"296",2018-06-30,"04L","E38000133",NA,"E10000024","Paying adult","Free - Removal of sutures",1,1,"Adult",NA,NA,NA
"297",2018-06-30,"04L","E38000133",NA,"E10000024","Paying adult","Urgent/Occasional",1134,1360.8,"Adult",NA,NA,NA
"298",2018-06-30,"04M","E38000134",NA,"E10000024","Child","Band 1",3841,3841,"Child",NA,NA,NA
"299",2018-06-30,"04M","E38000134",NA,"E10000024","Child","Band 2",1133,3399,"Child",NA,NA,NA
"300",2018-06-30,"04M","E38000134",NA,"E10000024","Child","Band 3",32,384,"Child",NA,NA,NA
"301",2018-06-30,"04M","E38000134",NA,"E10000024","Child","Free - Arrest of Bleeding",0,0,"Child",NA,NA,NA
"302",2018-06-30,"04M","E38000134",NA,"E10000024","Child","Free - Bridge Repairs",0,0,"Child",NA,NA,NA
"303",2018-06-30,"04M","E38000134",NA,"E10000024","Child","Free - Denture Repair",0,0,"Child",NA,NA,NA
"304",2018-06-30,"04M","E38000134",NA,"E10000024","Child","Free - Prescription Issue",0,0,"Child",NA,NA,NA
"305",2018-06-30,"04M","E38000134",NA,"E10000024","Child","Free - Removal of sutures",0,0,"Child",NA,NA,NA
"306",2018-06-30,"04M","E38000134",NA,"E10000024","Child","Urgent/Occasional",145,174,"Child",NA,NA,NA
"307",2018-06-30,"04M","E38000134",NA,"E10000024","Non-paying adult","Band 1",936,936,"Adult",NA,NA,NA
"308",2018-06-30,"04M","E38000134",NA,"E10000024","Non-paying adult","Band 2",1174,3522,"Adult",NA,NA,NA
"309",2018-06-30,"04M","E38000134",NA,"E10000024","Non-paying adult","Band 3",281,3372,"Adult",NA,NA,NA
"310",2018-06-30,"04M","E38000134",NA,"E10000024","Non-paying adult","Free - Arrest of Bleeding",0,0,"Adult",NA,NA,NA
"311",2018-06-30,"04M","E38000134",NA,"E10000024","Non-paying adult","Free - Bridge Repairs",0,0,"Adult",NA,NA,NA
"312",2018-06-30,"04M","E38000134",NA,"E10000024","Non-paying adult","Free - Denture Repair",0,0,"Adult",NA,NA,NA
"313",2018-06-30,"04M","E38000134",NA,"E10000024","Non-paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
"314",2018-06-30,"04M","E38000134",NA,"E10000024","Non-paying adult","Free - Removal of sutures",0,0,"Adult",NA,NA,NA
"315",2018-06-30,"04M","E38000134",NA,"E10000024","Non-paying adult","Urgent/Occasional",260,312,"Adult",NA,NA,NA
"316",2018-06-30,"04M","E38000134",NA,"E10000024","Paying adult","Band 1",7550,7550,"Adult",NA,NA,NA
"317",2018-06-30,"04M","E38000134",NA,"E10000024","Paying adult","Band 2",3003,9009,"Adult",NA,NA,NA
"318",2018-06-30,"04M","E38000134",NA,"E10000024","Paying adult","Band 3",420,5040,"Adult",NA,NA,NA
"319",2018-06-30,"04M","E38000134",NA,"E10000024","Paying adult","Free - Arrest of Bleeding",0,0,"Adult",NA,NA,NA
"320",2018-06-30,"04M","E38000134",NA,"E10000024","Paying adult","Free - Bridge Repairs",2,2.4,"Adult",NA,NA,NA
"321",2018-06-30,"04M","E38000134",NA,"E10000024","Paying adult","Free - Denture Repair",77,77,"Adult",NA,NA,NA
"322",2018-06-30,"04M","E38000134",NA,"E10000024","Paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
"323",2018-06-30,"04M","E38000134",NA,"E10000024","Paying adult","Free - Removal of sutures",0,0,"Adult",NA,NA,NA
"324",2018-06-30,"04M","E38000134",NA,"E10000024","Paying adult","Urgent/Occasional",569,682.8,"Adult",NA,NA,NA
"325",2018-06-30,"04N","E38000142",NA,"E10000024","Child","Band 1",5316,5316,"Child",NA,NA,NA
"326",2018-06-30,"04N","E38000142",NA,"E10000024","Child","Band 2",892,2676,"Child",NA,NA,NA
"327",2018-06-30,"04N","E38000142",NA,"E10000024","Child","Band 3",24,288,"Child",NA,NA,NA
"328",2018-06-30,"04N","E38000142",NA,"E10000024","Child","Free - Arrest of Bleeding",0,0,"Child",NA,NA,NA
"329",2018-06-30,"04N","E38000142",NA,"E10000024","Child","Free - Bridge Repairs",0,0,"Child",NA,NA,NA
"330",2018-06-30,"04N","E38000142",NA,"E10000024","Child","Free - Denture Repair",0,0,"Child",NA,NA,NA
"331",2018-06-30,"04N","E38000142",NA,"E10000024","Child","Free - Prescription Issue",0,0,"Child",NA,NA,NA
"332",2018-06-30,"04N","E38000142",NA,"E10000024","Child","Free - Removal of sutures",0,0,"Child",NA,NA,NA
"333",2018-06-30,"04N","E38000142",NA,"E10000024","Child","Urgent/Occasional",162,194.4,"Child",NA,NA,NA
"334",2018-06-30,"04N","E38000142",NA,"E10000024","Non-paying adult","Band 1",927,927,"Adult",NA,NA,NA
"335",2018-06-30,"04N","E38000142",NA,"E10000024","Non-paying adult","Band 2",586,1758,"Adult",NA,NA,NA
"336",2018-06-30,"04N","E38000142",NA,"E10000024","Non-paying adult","Band 3",165,1980,"Adult",NA,NA,NA
"337",2018-06-30,"04N","E38000142",NA,"E10000024","Non-paying adult","Free - Arrest of Bleeding",0,0,"Adult",NA,NA,NA
"338",2018-06-30,"04N","E38000142",NA,"E10000024","Non-paying adult","Free - Bridge Repairs",0,0,"Adult",NA,NA,NA
"339",2018-06-30,"04N","E38000142",NA,"E10000024","Non-paying adult","Free - Denture Repair",0,0,"Adult",NA,NA,NA
"340",2018-06-30,"04N","E38000142",NA,"E10000024","Non-paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
"341",2018-06-30,"04N","E38000142",NA,"E10000024","Non-paying adult","Free - Removal of sutures",0,0,"Adult",NA,NA,NA
"342",2018-06-30,"04N","E38000142",NA,"E10000024","Non-paying adult","Urgent/Occasional",161,193.2,"Adult",NA,NA,NA
"343",2018-06-30,"04N","E38000142",NA,"E10000024","Paying adult","Band 1",7809,7809,"Adult",NA,NA,NA
"344",2018-06-30,"04N","E38000142",NA,"E10000024","Paying adult","Band 2",2536,7608,"Adult",NA,NA,NA
"345",2018-06-30,"04N","E38000142",NA,"E10000024","Paying adult","Band 3",384,4608,"Adult",NA,NA,NA
"346",2018-06-30,"04N","E38000142",NA,"E10000024","Paying adult","Free - Arrest of Bleeding",0,0,"Adult",NA,NA,NA
"347",2018-06-30,"04N","E38000142",NA,"E10000024","Paying adult","Free - Bridge Repairs",0,0,"Adult",NA,NA,NA
"348",2018-06-30,"04N","E38000142",NA,"E10000024","Paying adult","Free - Denture Repair",41,41,"Adult",NA,NA,NA
"349",2018-06-30,"04N","E38000142",NA,"E10000024","Paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
"350",2018-06-30,"04N","E38000142",NA,"E10000024","Paying adult","Free - Removal of sutures",0,0,"Adult",NA,NA,NA
"351",2018-06-30,"04N","E38000142",NA,"E10000024","Paying adult","Urgent/Occasional",649,778.8,"Adult",NA,NA,NA
"352",2018-06-30,"04Q","E38000165",NA,"E10000019","Child","Band 1",4917,4917,"Child",NA,NA,NA
"353",2018-06-30,"04Q","E38000165",NA,"E10000019","Child","Band 2",1102,3306,"Child",NA,NA,NA
"354",2018-06-30,"04Q","E38000165",NA,"E10000019","Child","Band 3",33,396,"Child",NA,NA,NA
"355",2018-06-30,"04Q","E38000165",NA,"E10000019","Child","Free - Arrest of Bleeding",0,0,"Child",NA,NA,NA
"356",2018-06-30,"04Q","E38000165",NA,"E10000019","Child","Free - Bridge Repairs",0,0,"Child",NA,NA,NA
"357",2018-06-30,"04Q","E38000165",NA,"E10000019","Child","Free - Denture Repair",0,0,"Child",NA,NA,NA
"358",2018-06-30,"04Q","E38000165",NA,"E10000019","Child","Free - Prescription Issue",0,0,"Child",NA,NA,NA
"359",2018-06-30,"04Q","E38000165",NA,"E10000019","Child","Free - Removal of sutures",0,0,"Child",NA,NA,NA
"360",2018-06-30,"04Q","E38000165",NA,"E10000019","Child","Urgent/Occasional",193,231.6,"Child",NA,NA,NA
"361",2018-06-30,"04Q","E38000165",NA,"E10000019","Non-paying adult","Band 1",1198,1198,"Adult",NA,NA,NA
"362",2018-06-30,"04Q","E38000165",NA,"E10000019","Non-paying adult","Band 2",922,2766,"Adult",NA,NA,NA
"363",2018-06-30,"04Q","E38000165",NA,"E10000019","Non-paying adult","Band 3",173,2076,"Adult",NA,NA,NA
"364",2018-06-30,"04Q","E38000165",NA,"E10000019","Non-paying adult","Free - Arrest of Bleeding",0,0,"Adult",NA,NA,NA
"365",2018-06-30,"04Q","E38000165",NA,"E10000019","Non-paying adult","Free - Bridge Repairs",0,0,"Adult",NA,NA,NA
"366",2018-06-30,"04Q","E38000165",NA,"E10000019","Non-paying adult","Free - Denture Repair",0,0,"Adult",NA,NA,NA
"367",2018-06-30,"04Q","E38000165",NA,"E10000019","Non-paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
"368",2018-06-30,"04Q","E38000165",NA,"E10000019","Non-paying adult","Free - Removal of sutures",0,0,"Adult",NA,NA,NA
"369",2018-06-30,"04Q","E38000165",NA,"E10000019","Non-paying adult","Urgent/Occasional",325,390,"Adult",NA,NA,NA
"370",2018-06-30,"04Q","E38000165",NA,"E10000019","Paying adult","Band 1",7684,7684,"Adult",NA,NA,NA
"371",2018-06-30,"04Q","E38000165",NA,"E10000019","Paying adult","Band 2",2988,8964,"Adult",NA,NA,NA
"372",2018-06-30,"04Q","E38000165",NA,"E10000019","Paying adult","Band 3",362,4344,"Adult",NA,NA,NA
"373",2018-06-30,"04Q","E38000165",NA,"E10000019","Paying adult","Free - Arrest of Bleeding",0,0,"Adult",NA,NA,NA
"374",2018-06-30,"04Q","E38000165",NA,"E10000019","Paying adult","Free - Bridge Repairs",0,0,"Adult",NA,NA,NA
"375",2018-06-30,"04Q","E38000165",NA,"E10000019","Paying adult","Free - Denture Repair",108,108,"Adult",NA,NA,NA
"376",2018-06-30,"04Q","E38000165",NA,"E10000019","Paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
"377",2018-06-30,"04Q","E38000165",NA,"E10000019","Paying adult","Free - Removal of sutures",0,0,"Adult",NA,NA,NA
"378",2018-06-30,"04Q","E38000165",NA,"E10000019","Paying adult","Urgent/Occasional",1058,1269.6,"Adult",NA,NA,NA
"379",2018-06-30,"04V","E38000201",NA,"E10000018","Child","Band 1",15699,15699,"Child",NA,NA,NA
"380",2018-06-30,"04V","E38000201",NA,"E10000018","Child","Band 2",3779,11337,"Child",NA,NA,NA
"381",2018-06-30,"04V","E38000201",NA,"E10000018","Child","Band 3",90,1080,"Child",NA,NA,NA
"382",2018-06-30,"04V","E38000201",NA,"E10000018","Child","Free - Arrest of Bleeding",0,0,"Child",NA,NA,NA
"383",2018-06-30,"04V","E38000201",NA,"E10000018","Child","Free - Bridge Repairs",0,0,"Child",NA,NA,NA
"384",2018-06-30,"04V","E38000201",NA,"E10000018","Child","Free - Denture Repair",0,0,"Child",NA,NA,NA
"385",2018-06-30,"04V","E38000201",NA,"E10000018","Child","Free - Prescription Issue",0,0,"Child",NA,NA,NA
"386",2018-06-30,"04V","E38000201",NA,"E10000018","Child","Free - Removal of sutures",0,0,"Child",NA,NA,NA
"387",2018-06-30,"04V","E38000201",NA,"E10000018","Child","Urgent/Occasional",634,760.8,"Child",NA,NA,NA
"388",2018-06-30,"04V","E38000201",NA,"E10000018","Non-paying adult","Band 1",3871,3871,"Adult",NA,NA,NA
"389",2018-06-30,"04V","E38000201",NA,"E10000018","Non-paying adult","Band 2",2665,7995,"Adult",NA,NA,NA
"390",2018-06-30,"04V","E38000201",NA,"E10000018","Non-paying adult","Band 3",887,10644,"Adult",NA,NA,NA
"391",2018-06-30,"04V","E38000201",NA,"E10000018","Non-paying adult","Free - Arrest of Bleeding",0,0,"Adult",NA,NA,NA
"392",2018-06-30,"04V","E38000201",NA,"E10000018","Non-paying adult","Free - Bridge Repairs",0,0,"Adult",NA,NA,NA
"393",2018-06-30,"04V","E38000201",NA,"E10000018","Non-paying adult","Free - Denture Repair",0,0,"Adult",NA,NA,NA
"394",2018-06-30,"04V","E38000201",NA,"E10000018","Non-paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
"395",2018-06-30,"04V","E38000201",NA,"E10000018","Non-paying adult","Free - Removal of sutures",0,0,"Adult",NA,NA,NA
"396",2018-06-30,"04V","E38000201",NA,"E10000018","Non-paying adult","Urgent/Occasional",797,956.4,"Adult",NA,NA,NA
"397",2018-06-30,"04V","E38000201",NA,"E10000018","Paying adult","Band 1",26998,26998,"Adult",NA,NA,NA
"398",2018-06-30,"04V","E38000201",NA,"E10000018","Paying adult","Band 2",10827,32481,"Adult",NA,NA,NA
"399",2018-06-30,"04V","E38000201",NA,"E10000018","Paying adult","Band 3",1544,18528,"Adult",NA,NA,NA
"400",2018-06-30,"04V","E38000201",NA,"E10000018","Paying adult","Free - Arrest of Bleeding",2,2.4,"Adult",NA,NA,NA
"401",2018-06-30,"04V","E38000201",NA,"E10000018","Paying adult","Free - Bridge Repairs",1,1.2,"Adult",NA,NA,NA
"402",2018-06-30,"04V","E38000201",NA,"E10000018","Paying adult","Free - Denture Repair",219,219,"Adult",NA,NA,NA
"403",2018-06-30,"04V","E38000201",NA,"E10000018","Paying adult","Free - Prescription Issue",0,0,"Adult",NA,NA,NA
"404",2018-06-30,"04V","E38000201",NA,"E10000018","Paying adult","Free - Removal of sutures",6,6,"Adult",NA,NA,NA
"405",2018-06-30,"04V","E38000201",NA,"E10000018","Paying adult","Urgent/Occasional",3059,3670.8,"Adult",NA,NA,NA
"406",2018-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Band 1",4270,4270,"Child",NA,NA,NA
"407",2018-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Band 2",1402,4206,"Child",NA,NA,NA
"408",2018-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Band 3",52,624,"Child",NA,NA,NA
"409",2018-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Arrest of Bleeding",0,0,"Child",NA,NA,NA
"410",2018-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Bridge Repairs",0,0,"Child",NA,NA,NA
"411",2018-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Denture Repair",0,0,"Child",NA,NA,NA
"412",2018-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Prescription Issue",0,0,"Child",NA,NA,NA
"413",2018-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Free - Removal of sutures",0,0,"Child",NA,NA,NA
"414",2018-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Child","Urgent/Occasional",198,237.6,"Child",NA,NA,NA
"415",2018-06-30,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","E10000028","Non-paying adult","Band 1",1269,1269,"Adult",NA,NA,NA
