"","Year","Geography","Parent_Code_1","Sub_ICB_Code","Group","Contract_Type","Age_Group","Gender","Dentist_Type","Dentist_Count","Financial_yr","Region","ICB"
"253","2015-16","2.NHS England Region","Y63",NA,"Workforce","TDS","55+","F",NA,13,"2016",NA,NA
"254","2015-16","2.NHS England Region","Y63",NA,"Workforce","TDS","55+","M",NA,15,"2016",NA,NA
"255","2015-16","2.NHS England Region","Y63",NA,"Workforce","TDS","Under 35","F",NA,41,"2016",NA,NA
"256","2015-16","2.NHS England Region","Y63",NA,"Workforce","TDS","Under 35","M",NA,19,"2016",NA,NA
"257","2015-16","3. SUB Integrated Care Boards","Y56","36L","Workforce","GDS","35-44","F",NA,114,"2016",NA,NA
"258","2015-16","3. SUB Integrated Care Boards","Y56","36L","Workforce","GDS","35-44","M",NA,101,"2016",NA,NA
"259","2015-16","3. SUB Integrated Care Boards","Y56","36L","Workforce","GDS","45-54","F",NA,53,"2016",NA,NA
"260","2015-16","3. SUB Integrated Care Boards","Y56","36L","Workforce","GDS","45-54","M",NA,70,"2016",NA,NA
"261","2015-16","3. SUB Integrated Care Boards","Y56","36L","Workforce","GDS","55+","F",NA,26,"2016",NA,NA
"262","2015-16","3. SUB Integrated Care Boards","Y56","36L","Workforce","GDS","55+","M",NA,71,"2016",NA,NA
"263","2015-16","3. SUB Integrated Care Boards","Y56","36L","Workforce","GDS","Under 35","F",NA,234,"2016",NA,NA
"264","2015-16","3. SUB Integrated Care Boards","Y56","36L","Workforce","GDS","Under 35","M",NA,112,"2016",NA,NA
"265","2015-16","3. SUB Integrated Care Boards","Y56","36L","Workforce","Mixed","35-44","F",NA,2,"2016",NA,NA
"266","2015-16","3. SUB Integrated Care Boards","Y56","36L","Workforce","Mixed","35-44","M",NA,6,"2016",NA,NA
"267","2015-16","3. SUB Integrated Care Boards","Y56","36L","Workforce","Mixed","45-54","F",NA,3,"2016",NA,NA
"268","2015-16","3. SUB Integrated Care Boards","Y56","36L","Workforce","Mixed","45-54","M",NA,2,"2016",NA,NA
"269","2015-16","3. SUB Integrated Care Boards","Y56","36L","Workforce","Mixed","55+","M",NA,3,"2016",NA,NA
"270","2015-16","3. SUB Integrated Care Boards","Y56","36L","Workforce","Mixed","Under 35","F",NA,7,"2016",NA,NA
"271","2015-16","3. SUB Integrated Care Boards","Y56","36L","Workforce","Mixed","Under 35","M",NA,6,"2016",NA,NA
"272","2015-16","3. SUB Integrated Care Boards","Y56","36L","Workforce","PDS","35-44","F",NA,10,"2016",NA,NA
"273","2015-16","3. SUB Integrated Care Boards","Y56","36L","Workforce","PDS","35-44","M",NA,9,"2016",NA,NA
"274","2015-16","3. SUB Integrated Care Boards","Y56","36L","Workforce","PDS","45-54","F",NA,11,"2016",NA,NA
"275","2015-16","3. SUB Integrated Care Boards","Y56","36L","Workforce","PDS","45-54","M",NA,3,"2016",NA,NA
"276","2015-16","3. SUB Integrated Care Boards","Y56","36L","Workforce","PDS","55+","F",NA,4,"2016",NA,NA
"277","2015-16","3. SUB Integrated Care Boards","Y56","36L","Workforce","PDS","55+","M",NA,6,"2016",NA,NA
"278","2015-16","3. SUB Integrated Care Boards","Y56","36L","Workforce","PDS","Under 35","F",NA,3,"2016",NA,NA
"279","2015-16","3. SUB Integrated Care Boards","Y56","36L","Workforce","PDS","Under 35","M",NA,5,"2016",NA,NA
"280","2015-16","3. SUB Integrated Care Boards","Y56","36L","Workforce","TDS","35-44","F",NA,6,"2016",NA,NA
"281","2015-16","3. SUB Integrated Care Boards","Y56","36L","Workforce","TDS","35-44","M",NA,1,"2016",NA,NA
"282","2015-16","3. SUB Integrated Care Boards","Y56","36L","Workforce","TDS","45-54","F",NA,8,"2016",NA,NA
"283","2015-16","3. SUB Integrated Care Boards","Y56","36L","Workforce","TDS","45-54","M",NA,1,"2016",NA,NA
"284","2015-16","3. SUB Integrated Care Boards","Y56","36L","Workforce","TDS","55+","F",NA,3,"2016",NA,NA
"285","2015-16","3. SUB Integrated Care Boards","Y56","36L","Workforce","TDS","Under 35","F",NA,9,"2016",NA,NA
"286","2015-16","3. SUB Integrated Care Boards","Y56","36L","Workforce","TDS","Under 35","M",NA,4,"2016",NA,NA
"287","2015-16","3. SUB Integrated Care Boards","Y56","72Q","Workforce","GDS","35-44","F",NA,114,"2016",NA,NA
"288","2015-16","3. SUB Integrated Care Boards","Y56","72Q","Workforce","GDS","35-44","M",NA,119,"2016",NA,NA
"289","2015-16","3. SUB Integrated Care Boards","Y56","72Q","Workforce","GDS","45-54","F",NA,60,"2016",NA,NA
"290","2015-16","3. SUB Integrated Care Boards","Y56","72Q","Workforce","GDS","45-54","M",NA,74,"2016",NA,NA
"291","2015-16","3. SUB Integrated Care Boards","Y56","72Q","Workforce","GDS","55+","F",NA,25,"2016",NA,NA
"292","2015-16","3. SUB Integrated Care Boards","Y56","72Q","Workforce","GDS","55+","M",NA,54,"2016",NA,NA
"293","2015-16","3. SUB Integrated Care Boards","Y56","72Q","Workforce","GDS","Under 35","F",NA,250,"2016",NA,NA
"294","2015-16","3. SUB Integrated Care Boards","Y56","72Q","Workforce","GDS","Under 35","M",NA,177,"2016",NA,NA
"295","2015-16","3. SUB Integrated Care Boards","Y56","72Q","Workforce","Mixed","35-44","F",NA,6,"2016",NA,NA
"296","2015-16","3. SUB Integrated Care Boards","Y56","72Q","Workforce","Mixed","35-44","M",NA,4,"2016",NA,NA
"297","2015-16","3. SUB Integrated Care Boards","Y56","72Q","Workforce","Mixed","45-54","F",NA,4,"2016",NA,NA
"298","2015-16","3. SUB Integrated Care Boards","Y56","72Q","Workforce","Mixed","45-54","M",NA,5,"2016",NA,NA
"299","2015-16","3. SUB Integrated Care Boards","Y56","72Q","Workforce","Mixed","55+","M",NA,6,"2016",NA,NA
"300","2015-16","3. SUB Integrated Care Boards","Y56","72Q","Workforce","Mixed","Under 35","F",NA,6,"2016",NA,NA
"301","2015-16","3. SUB Integrated Care Boards","Y56","72Q","Workforce","Mixed","Under 35","M",NA,2,"2016",NA,NA
"302","2015-16","3. SUB Integrated Care Boards","Y56","72Q","Workforce","PDS","35-44","F",NA,11,"2016",NA,NA
"303","2015-16","3. SUB Integrated Care Boards","Y56","72Q","Workforce","PDS","35-44","M",NA,5,"2016",NA,NA
"304","2015-16","3. SUB Integrated Care Boards","Y56","72Q","Workforce","PDS","45-54","F",NA,5,"2016",NA,NA
"305","2015-16","3. SUB Integrated Care Boards","Y56","72Q","Workforce","PDS","45-54","M",NA,11,"2016",NA,NA
"306","2015-16","3. SUB Integrated Care Boards","Y56","72Q","Workforce","PDS","55+","F",NA,2,"2016",NA,NA
"307","2015-16","3. SUB Integrated Care Boards","Y56","72Q","Workforce","PDS","55+","M",NA,7,"2016",NA,NA
"308","2015-16","3. SUB Integrated Care Boards","Y56","72Q","Workforce","PDS","Under 35","F",NA,7,"2016",NA,NA
"309","2015-16","3. SUB Integrated Care Boards","Y56","72Q","Workforce","PDS","Under 35","M",NA,12,"2016",NA,NA
"310","2015-16","3. SUB Integrated Care Boards","Y56","72Q","Workforce","TDS","35-44","F",NA,4,"2016",NA,NA
"311","2015-16","3. SUB Integrated Care Boards","Y56","72Q","Workforce","TDS","35-44","M",NA,4,"2016",NA,NA
"312","2015-16","3. SUB Integrated Care Boards","Y56","72Q","Workforce","TDS","45-54","F",NA,3,"2016",NA,NA
"313","2015-16","3. SUB Integrated Care Boards","Y56","72Q","Workforce","TDS","45-54","M",NA,1,"2016",NA,NA
"314","2015-16","3. SUB Integrated Care Boards","Y56","72Q","Workforce","TDS","55+","F",NA,5,"2016",NA,NA
"315","2015-16","3. SUB Integrated Care Boards","Y56","72Q","Workforce","TDS","55+","M",NA,5,"2016",NA,NA
"316","2015-16","3. SUB Integrated Care Boards","Y56","72Q","Workforce","TDS","Under 35","F",NA,14,"2016",NA,NA
"317","2015-16","3. SUB Integrated Care Boards","Y56","72Q","Workforce","TDS","Under 35","M",NA,1,"2016",NA,NA
"318","2015-16","3. SUB Integrated Care Boards","Y56","93C","Workforce","GDS","35-44","F",NA,109,"2016",NA,NA
"319","2015-16","3. SUB Integrated Care Boards","Y56","93C","Workforce","GDS","35-44","M",NA,98,"2016",NA,NA
"320","2015-16","3. SUB Integrated Care Boards","Y56","93C","Workforce","GDS","45-54","F",NA,44,"2016",NA,NA
"321","2015-16","3. SUB Integrated Care Boards","Y56","93C","Workforce","GDS","45-54","M",NA,76,"2016",NA,NA
"322","2015-16","3. SUB Integrated Care Boards","Y56","93C","Workforce","GDS","55+","F",NA,15,"2016",NA,NA
"323","2015-16","3. SUB Integrated Care Boards","Y56","93C","Workforce","GDS","55+","M",NA,79,"2016",NA,NA
"324","2015-16","3. SUB Integrated Care Boards","Y56","93C","Workforce","GDS","Under 35","F",NA,199,"2016",NA,NA
"325","2015-16","3. SUB Integrated Care Boards","Y56","93C","Workforce","GDS","Under 35","M",NA,152,"2016",NA,NA
"326","2015-16","3. SUB Integrated Care Boards","Y56","93C","Workforce","Mixed","35-44","M",NA,1,"2016",NA,NA
"327","2015-16","3. SUB Integrated Care Boards","Y56","93C","Workforce","Mixed","45-54","M",NA,1,"2016",NA,NA
"328","2015-16","3. SUB Integrated Care Boards","Y56","93C","Workforce","Mixed","Under 35","F",NA,1,"2016",NA,NA
"329","2015-16","3. SUB Integrated Care Boards","Y56","93C","Workforce","Mixed","Under 35","M",NA,1,"2016",NA,NA
"330","2015-16","3. SUB Integrated Care Boards","Y56","93C","Workforce","PDS","35-44","F",NA,14,"2016",NA,NA
"331","2015-16","3. SUB Integrated Care Boards","Y56","93C","Workforce","PDS","35-44","M",NA,16,"2016",NA,NA
"332","2015-16","3. SUB Integrated Care Boards","Y56","93C","Workforce","PDS","45-54","F",NA,13,"2016",NA,NA
"333","2015-16","3. SUB Integrated Care Boards","Y56","93C","Workforce","PDS","45-54","M",NA,6,"2016",NA,NA
"334","2015-16","3. SUB Integrated Care Boards","Y56","93C","Workforce","PDS","55+","F",NA,7,"2016",NA,NA
"335","2015-16","3. SUB Integrated Care Boards","Y56","93C","Workforce","PDS","55+","M",NA,7,"2016",NA,NA
"336","2015-16","3. SUB Integrated Care Boards","Y56","93C","Workforce","PDS","Under 35","F",NA,19,"2016",NA,NA
"337","2015-16","3. SUB Integrated Care Boards","Y56","93C","Workforce","PDS","Under 35","M",NA,11,"2016",NA,NA
"338","2015-16","3. SUB Integrated Care Boards","Y56","93C","Workforce","TDS","35-44","F",NA,11,"2016",NA,NA
"339","2015-16","3. SUB Integrated Care Boards","Y56","93C","Workforce","TDS","35-44","M",NA,1,"2016",NA,NA
"340","2015-16","3. SUB Integrated Care Boards","Y56","93C","Workforce","TDS","45-54","F",NA,5,"2016",NA,NA
"341","2015-16","3. SUB Integrated Care Boards","Y56","93C","Workforce","TDS","55+","F",NA,6,"2016",NA,NA
"342","2015-16","3. SUB Integrated Care Boards","Y56","93C","Workforce","TDS","55+","M",NA,1,"2016",NA,NA
"343","2015-16","3. SUB Integrated Care Boards","Y56","93C","Workforce","TDS","Under 35","F",NA,6,"2016",NA,NA
"344","2015-16","3. SUB Integrated Care Boards","Y56","A3A8R","Workforce","GDS","35-44","F",NA,101,"2016",NA,NA
"345","2015-16","3. SUB Integrated Care Boards","Y56","A3A8R","Workforce","GDS","35-44","M",NA,78,"2016",NA,NA
"346","2015-16","3. SUB Integrated Care Boards","Y56","A3A8R","Workforce","GDS","45-54","F",NA,43,"2016",NA,NA
"347","2015-16","3. SUB Integrated Care Boards","Y56","A3A8R","Workforce","GDS","45-54","M",NA,84,"2016",NA,NA
"348","2015-16","3. SUB Integrated Care Boards","Y56","A3A8R","Workforce","GDS","55+","F",NA,12,"2016",NA,NA
"349","2015-16","3. SUB Integrated Care Boards","Y56","A3A8R","Workforce","GDS","55+","M",NA,77,"2016",NA,NA
"350","2015-16","3. SUB Integrated Care Boards","Y56","A3A8R","Workforce","GDS","Under 35","F",NA,223,"2016",NA,NA
"351","2015-16","3. SUB Integrated Care Boards","Y56","A3A8R","Workforce","GDS","Under 35","M",NA,125,"2016",NA,NA
"352","2015-16","3. SUB Integrated Care Boards","Y56","A3A8R","Workforce","Mixed","35-44","F",NA,4,"2016",NA,NA
"353","2015-16","3. SUB Integrated Care Boards","Y56","A3A8R","Workforce","Mixed","35-44","M",NA,6,"2016",NA,NA
"354","2015-16","3. SUB Integrated Care Boards","Y56","A3A8R","Workforce","Mixed","45-54","F",NA,1,"2016",NA,NA
"355","2015-16","3. SUB Integrated Care Boards","Y56","A3A8R","Workforce","Mixed","45-54","M",NA,4,"2016",NA,NA
"356","2015-16","3. SUB Integrated Care Boards","Y56","A3A8R","Workforce","Mixed","55+","F",NA,1,"2016",NA,NA
"357","2015-16","3. SUB Integrated Care Boards","Y56","A3A8R","Workforce","Mixed","55+","M",NA,3,"2016",NA,NA
"358","2015-16","3. SUB Integrated Care Boards","Y56","A3A8R","Workforce","Mixed","Under 35","F",NA,8,"2016",NA,NA
"359","2015-16","3. SUB Integrated Care Boards","Y56","A3A8R","Workforce","Mixed","Under 35","M",NA,8,"2016",NA,NA
"360","2015-16","3. SUB Integrated Care Boards","Y56","A3A8R","Workforce","PDS","35-44","F",NA,6,"2016",NA,NA
"361","2015-16","3. SUB Integrated Care Boards","Y56","A3A8R","Workforce","PDS","35-44","M",NA,8,"2016",NA,NA
"362","2015-16","3. SUB Integrated Care Boards","Y56","A3A8R","Workforce","PDS","45-54","F",NA,7,"2016",NA,NA
"363","2015-16","3. SUB Integrated Care Boards","Y56","A3A8R","Workforce","PDS","45-54","M",NA,6,"2016",NA,NA
"364","2015-16","3. SUB Integrated Care Boards","Y56","A3A8R","Workforce","PDS","55+","F",NA,10,"2016",NA,NA
"365","2015-16","3. SUB Integrated Care Boards","Y56","A3A8R","Workforce","PDS","55+","M",NA,4,"2016",NA,NA
"366","2015-16","3. SUB Integrated Care Boards","Y56","A3A8R","Workforce","PDS","Under 35","F",NA,18,"2016",NA,NA
"367","2015-16","3. SUB Integrated Care Boards","Y56","A3A8R","Workforce","PDS","Under 35","M",NA,14,"2016",NA,NA
"368","2015-16","3. SUB Integrated Care Boards","Y56","A3A8R","Workforce","TDS","35-44","F",NA,6,"2016",NA,NA
"369","2015-16","3. SUB Integrated Care Boards","Y56","A3A8R","Workforce","TDS","35-44","M",NA,5,"2016",NA,NA
"370","2015-16","3. SUB Integrated Care Boards","Y56","A3A8R","Workforce","TDS","45-54","F",NA,8,"2016",NA,NA
"371","2015-16","3. SUB Integrated Care Boards","Y56","A3A8R","Workforce","TDS","45-54","M",NA,2,"2016",NA,NA
"372","2015-16","3. SUB Integrated Care Boards","Y56","A3A8R","Workforce","TDS","55+","M",NA,1,"2016",NA,NA
"373","2015-16","3. SUB Integrated Care Boards","Y56","A3A8R","Workforce","TDS","Under 35","F",NA,16,"2016",NA,NA
"374","2015-16","3. SUB Integrated Care Boards","Y56","A3A8R","Workforce","TDS","Under 35","M",NA,1,"2016",NA,NA
"375","2015-16","3. SUB Integrated Care Boards","Y56","W2U3Z","Workforce","GDS","35-44","F",NA,188,"2016",NA,NA
"376","2015-16","3. SUB Integrated Care Boards","Y56","W2U3Z","Workforce","GDS","35-44","M",NA,125,"2016",NA,NA
"377","2015-16","3. SUB Integrated Care Boards","Y56","W2U3Z","Workforce","GDS","45-54","F",NA,70,"2016",NA,NA
"378","2015-16","3. SUB Integrated Care Boards","Y56","W2U3Z","Workforce","GDS","45-54","M",NA,107,"2016",NA,NA
"379","2015-16","3. SUB Integrated Care Boards","Y56","W2U3Z","Workforce","GDS","55+","F",NA,19,"2016",NA,NA
"380","2015-16","3. SUB Integrated Care Boards","Y56","W2U3Z","Workforce","GDS","55+","M",NA,102,"2016",NA,NA
"381","2015-16","3. SUB Integrated Care Boards","Y56","W2U3Z","Workforce","GDS","Under 35","F",NA,260,"2016",NA,NA
"382","2015-16","3. SUB Integrated Care Boards","Y56","W2U3Z","Workforce","GDS","Under 35","M",NA,186,"2016",NA,NA
"383","2015-16","3. SUB Integrated Care Boards","Y56","W2U3Z","Workforce","Mixed","35-44","F",NA,7,"2016",NA,NA
"384","2015-16","3. SUB Integrated Care Boards","Y56","W2U3Z","Workforce","Mixed","35-44","M",NA,8,"2016",NA,NA
"385","2015-16","3. SUB Integrated Care Boards","Y56","W2U3Z","Workforce","Mixed","45-54","F",NA,4,"2016",NA,NA
"386","2015-16","3. SUB Integrated Care Boards","Y56","W2U3Z","Workforce","Mixed","45-54","M",NA,6,"2016",NA,NA
"387","2015-16","3. SUB Integrated Care Boards","Y56","W2U3Z","Workforce","Mixed","55+","F",NA,4,"2016",NA,NA
"388","2015-16","3. SUB Integrated Care Boards","Y56","W2U3Z","Workforce","Mixed","55+","M",NA,4,"2016",NA,NA
"389","2015-16","3. SUB Integrated Care Boards","Y56","W2U3Z","Workforce","Mixed","Under 35","F",NA,18,"2016",NA,NA
"390","2015-16","3. SUB Integrated Care Boards","Y56","W2U3Z","Workforce","Mixed","Under 35","M",NA,11,"2016",NA,NA
"391","2015-16","3. SUB Integrated Care Boards","Y56","W2U3Z","Workforce","PDS","35-44","F",NA,15,"2016",NA,NA
"392","2015-16","3. SUB Integrated Care Boards","Y56","W2U3Z","Workforce","PDS","35-44","M",NA,16,"2016",NA,NA
"393","2015-16","3. SUB Integrated Care Boards","Y56","W2U3Z","Workforce","PDS","45-54","F",NA,15,"2016",NA,NA
"394","2015-16","3. SUB Integrated Care Boards","Y56","W2U3Z","Workforce","PDS","45-54","M",NA,12,"2016",NA,NA
"395","2015-16","3. SUB Integrated Care Boards","Y56","W2U3Z","Workforce","PDS","55+","M",NA,8,"2016",NA,NA
"396","2015-16","3. SUB Integrated Care Boards","Y56","W2U3Z","Workforce","PDS","Under 35","F",NA,17,"2016",NA,NA
"397","2015-16","3. SUB Integrated Care Boards","Y56","W2U3Z","Workforce","PDS","Under 35","M",NA,13,"2016",NA,NA
"398","2015-16","3. SUB Integrated Care Boards","Y56","W2U3Z","Workforce","TDS","35-44","F",NA,11,"2016",NA,NA
"399","2015-16","3. SUB Integrated Care Boards","Y56","W2U3Z","Workforce","TDS","35-44","M",NA,8,"2016",NA,NA
"400","2015-16","3. SUB Integrated Care Boards","Y56","W2U3Z","Workforce","TDS","45-54","F",NA,10,"2016",NA,NA
"401","2015-16","3. SUB Integrated Care Boards","Y56","W2U3Z","Workforce","TDS","45-54","M",NA,5,"2016",NA,NA
"402","2015-16","3. SUB Integrated Care Boards","Y56","W2U3Z","Workforce","TDS","55+","F",NA,8,"2016",NA,NA
"403","2015-16","3. SUB Integrated Care Boards","Y56","W2U3Z","Workforce","TDS","55+","M",NA,5,"2016",NA,NA
"404","2015-16","3. SUB Integrated Care Boards","Y56","W2U3Z","Workforce","TDS","Under 35","F",NA,5,"2016",NA,NA
"405","2015-16","3. SUB Integrated Care Boards","Y56","W2U3Z","Workforce","TDS","Under 35","M",NA,1,"2016",NA,NA
"406","2015-16","3. SUB Integrated Care Boards","Y58","11J","Workforce","GDS","35-44","F",NA,40,"2016",NA,NA
"407","2015-16","3. SUB Integrated Care Boards","Y58","11J","Workforce","GDS","35-44","M",NA,54,"2016",NA,NA
"408","2015-16","3. SUB Integrated Care Boards","Y58","11J","Workforce","GDS","45-54","F",NA,26,"2016",NA,NA
"409","2015-16","3. SUB Integrated Care Boards","Y58","11J","Workforce","GDS","45-54","M",NA,46,"2016",NA,NA
"410","2015-16","3. SUB Integrated Care Boards","Y58","11J","Workforce","GDS","55+","F",NA,4,"2016",NA,NA
"411","2015-16","3. SUB Integrated Care Boards","Y58","11J","Workforce","GDS","55+","M",NA,33,"2016",NA,NA
"412","2015-16","3. SUB Integrated Care Boards","Y58","11J","Workforce","GDS","Under 35","F",NA,54,"2016",NA,NA
"413","2015-16","3. SUB Integrated Care Boards","Y58","11J","Workforce","GDS","Under 35","M",NA,45,"2016",NA,NA
"414","2015-16","3. SUB Integrated Care Boards","Y58","11J","Workforce","Mixed","35-44","F",NA,8,"2016",NA,NA
"415","2015-16","3. SUB Integrated Care Boards","Y58","11J","Workforce","Mixed","35-44","M",NA,8,"2016",NA,NA
"416","2015-16","3. SUB Integrated Care Boards","Y58","11J","Workforce","Mixed","45-54","F",NA,5,"2016",NA,NA
"417","2015-16","3. SUB Integrated Care Boards","Y58","11J","Workforce","Mixed","45-54","M",NA,10,"2016",NA,NA
"418","2015-16","3. SUB Integrated Care Boards","Y58","11J","Workforce","Mixed","55+","F",NA,2,"2016",NA,NA
"419","2015-16","3. SUB Integrated Care Boards","Y58","11J","Workforce","Mixed","55+","M",NA,1,"2016",NA,NA
"420","2015-16","3. SUB Integrated Care Boards","Y58","11J","Workforce","Mixed","Under 35","F",NA,3,"2016",NA,NA
"421","2015-16","3. SUB Integrated Care Boards","Y58","11J","Workforce","Mixed","Under 35","M",NA,4,"2016",NA,NA
"422","2015-16","3. SUB Integrated Care Boards","Y58","11J","Workforce","PDS","35-44","F",NA,6,"2016",NA,NA
"423","2015-16","3. SUB Integrated Care Boards","Y58","11J","Workforce","PDS","35-44","M",NA,5,"2016",NA,NA
"424","2015-16","3. SUB Integrated Care Boards","Y58","11J","Workforce","PDS","45-54","F",NA,7,"2016",NA,NA
"425","2015-16","3. SUB Integrated Care Boards","Y58","11J","Workforce","PDS","45-54","M",NA,3,"2016",NA,NA
"426","2015-16","3. SUB Integrated Care Boards","Y58","11J","Workforce","PDS","55+","F",NA,3,"2016",NA,NA
"427","2015-16","3. SUB Integrated Care Boards","Y58","11J","Workforce","PDS","55+","M",NA,4,"2016",NA,NA
"428","2015-16","3. SUB Integrated Care Boards","Y58","11J","Workforce","PDS","Under 35","F",NA,5,"2016",NA,NA
"429","2015-16","3. SUB Integrated Care Boards","Y58","11J","Workforce","PDS","Under 35","M",NA,4,"2016",NA,NA
"430","2015-16","3. SUB Integrated Care Boards","Y58","11M","Workforce","GDS","35-44","F",NA,34,"2016",NA,NA
"431","2015-16","3. SUB Integrated Care Boards","Y58","11M","Workforce","GDS","35-44","M",NA,27,"2016",NA,NA
"432","2015-16","3. SUB Integrated Care Boards","Y58","11M","Workforce","GDS","45-54","F",NA,23,"2016",NA,NA
"433","2015-16","3. SUB Integrated Care Boards","Y58","11M","Workforce","GDS","45-54","M",NA,44,"2016",NA,NA
"434","2015-16","3. SUB Integrated Care Boards","Y58","11M","Workforce","GDS","55+","F",NA,14,"2016",NA,NA
"435","2015-16","3. SUB Integrated Care Boards","Y58","11M","Workforce","GDS","55+","M",NA,21,"2016",NA,NA
"436","2015-16","3. SUB Integrated Care Boards","Y58","11M","Workforce","GDS","Under 35","F",NA,50,"2016",NA,NA
